"범죄별","기간별","기관별","항목","단위","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년",
"한국마사회법","2개월 이내","경찰","범죄사건 처리 기간[명]","명","4","13","1","4","","","3","2","","","","",
"한국마사회법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","1","","","","","","4","","","","","",
"한국마사회법","3개월 이내","경찰","범죄사건 처리 기간[명]","명","","2","","","3","","","17","","","","",
"한국마사회법","3개월 이내","검찰","범죄사건 처리 기간[명]","명","17","7","","9","1","","","","","","","",
"한국마사회법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","2","","","","","","1","1","","","","",
"한국마사회법","6개월 이내","검찰","범죄사건 처리 기간[명]","명","1","","1","1","3","","","","","","","",
"항만법","계","합계","범죄사건 처리 기간[명]","명","","","","","","","","","239","182","182","214",
"항만법","계","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","113","83","91","107",
"항만법","계","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","126","99","91","107",
"항만법","10일 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","14","19","8","10",
"항만법","10일 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","24","42","58","47",
"항만법","20일 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","20","7","2","10",
"항만법","20일 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","7","22","18","40",
"항만법","1개월 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","30","23","18","22",
"항만법","1개월 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","87","32","9","13",
"항만법","2개월 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","31","13","23","25",
"항만법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","2","2","6","6",
"항만법","3개월 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","11","6","18","14",
"항만법","3개월 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","6","1","","1",
"항만법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","4","11","21","26",
"항만법","6개월 초과","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","3","4","1","",
"항만운송사업법","계","합계","범죄사건 처리 기간[명]","명","98","69","86","141","127","101","54","76","38","50","34","82",
"항만운송사업법","계","경찰","범죄사건 처리 기간[명]","명","48","33","42","70","59","49","27","36","18","22","16","41",
"항만운송사업법","계","검찰","범죄사건 처리 기간[명]","명","50","36","44","71","68","52","27","40","20","28","18","41",
"항만운송사업법","10일 이내","경찰","범죄사건 처리 기간[명]","명","12","3","9","7","4","6","3","1","4","6","4","2",
"항만운송사업법","10일 이내","검찰","범죄사건 처리 기간[명]","명","12","12","16","14","16","14","3","2","4","7","10","10",
"항만운송사업법","20일 이내","경찰","범죄사건 처리 기간[명]","명","7","10","6","11","11","6","3","1","","","2","7",
"항만운송사업법","20일 이내","검찰","범죄사건 처리 기간[명]","명","32","13","10","10","13","5","6","7","","2","5","11",
"항만운송사업법","1개월 이내","경찰","범죄사건 처리 기간[명]","명","13","11","22","20","16","13","9","10","3","","","14",
"항만운송사업법","1개월 이내","검찰","범죄사건 처리 기간[명]","명","3","8","18","42","30","27","16","31","13","19","","7",
"항만운송사업법","2개월 이내","경찰","범죄사건 처리 기간[명]","명","11","6","3","21","21","11","4","20","4","13","6","11",
"항만운송사업법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","1","","","","2","3","","","3","","","4",
"항만운송사업법","3개월 이내","경찰","범죄사건 처리 기간[명]","명","3","3","1","7","1","7","3","2","3","2","3","2",
"항만운송사업법","3개월 이내","검찰","범죄사건 처리 기간[명]","명","1","2","","1","7","3","2","","","","3","9",
"항만운송사업법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","1","","1","4","2","3","1","2","2","","1","5",
"항만운송사업법","6개월 이내","검찰","범죄사건 처리 기간[명]","명","","1","","4","","","","","","","","",
"항만운송사업법","6개월 초과","경찰","범죄사건 처리 기간[명]","명","1","","","","4","3","4","","2","1","","",
"항만운송사업법","6개월 초과","검찰","범죄사건 처리 기간[명]","명","1","","","","","","","","","","","",
"해양오염방지법","계","합계","범죄사건 처리 기간[명]","명","870","1209","1496","1648","2694","2992","2669","2464","1907","1573","1974","1871",
"해양오염방지법","계","경찰","범죄사건 처리 기간[명]","명","426","595","711","804","1319","1434","1300","1204","929","732","975","931",
"해양오염방지법","계","검찰","범죄사건 처리 기간[명]","명","444","614","783","844","1375","1558","1369","1260","978","841","999","940",
"해양오염방지법","10일 이내","경찰","범죄사건 처리 기간[명]","명","107","198","171","173","290","308","261","272","162","138","100","91",
"해양오염방지법","10일 이내","검찰","범죄사건 처리 기간[명]","명","126","175","306","357","577","498","337","276","205","275","561","506",
"해양오염방지법","20일 이내","경찰","범죄사건 처리 기간[명]","명","86","134","168","178","233","289","235","269","161","127","73","93",
"해양오염방지법","20일 이내","검찰","범죄사건 처리 기간[명]","명","188","187","240","187","307","314","317","312","160","150","260","230",
"해양오염방지법","1개월 이내","경찰","범죄사건 처리 기간[명]","명","115","102","187","267","341","280","316","236","224","173","275","172",
"해양오염방지법","1개월 이내","검찰","범죄사건 처리 기간[명]","명","83","127","187","259","428","660","673","648","512","373","114","139",
"해양오염방지법","2개월 이내","경찰","범죄사건 처리 기간[명]","명","67","113","104","128","295","273","260","290","227","155","146","169",
"해양오염방지법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","15","23","16","33","38","51","19","12","17","10","40","39",
"해양오염방지법","3개월 이내","경찰","범죄사건 처리 기간[명]","명","30","37","39","34","86","163","82","88","100","91","72","68",
"해양오염방지법","3개월 이내","검찰","범죄사건 처리 기간[명]","명","24","93","32","5","18","25","10","8","83","33","22","24",
"해양오염방지법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","15","11","21","22","64","79","104","39","43","29","304","333",
"해양오염방지법","6개월 이내","검찰","범죄사건 처리 기간[명]","명","2","7","2","3","7","10","11","4","1","","2","2",
"해양오염방지법","6개월 초과","경찰","범죄사건 처리 기간[명]","명","6","","21","2","10","42","42","10","12","19","5","5",
"해양오염방지법","6개월 초과","검찰","범죄사건 처리 기간[명]","명","6","2","","","","","2","","","","","",
"향토예비군설치법","계","합계","범죄사건 처리 기간[명]","명","95609","85845","71785","81968","72893","56559","41195","50749","56388","55903","59567","45741",
"향토예비군설치법","계","경찰","범죄사건 처리 기간[명]","명","46004","40760","33608","37528","32816","25546","17809","21510","24535","23473","29237","22547",
"향토예비군설치법","계","검찰","범죄사건 처리 기간[명]","명","49605","45085","38177","44440","40077","31013","23386","29239","31853","32430","30330","23194",
"향토예비군설치법","10일 이내","경찰","범죄사건 처리 기간[명]","명","10319","9648","7568","8928","8047","7315","4416","5509","6820","5590","3728","2654",
"향토예비군설치법","10일 이내","검찰","범죄사건 처리 기간[명]","명","25777","20431","15595","14707","12727","9088","7156","8705","9495","9503","19182","15068",
"향토예비군설치법","20일 이내","경찰","범죄사건 처리 기간[명]","명","8605","5912","4147","4539","3826","3010","2234","2551","3182","2744","1145","768",
"향토예비군설치법","20일 이내","검찰","범죄사건 처리 기간[명]","명","16827","15094","12094","14017","11724","8584","6753","8666","9254","9943","7737","5284",
"향토예비군설치법","1개월 이내","경찰","범죄사건 처리 기간[명]","명","13997","12074","10579","11019","9633","7083","5437","6302","7465","7135","6772","4366",
"향토예비군설치법","1개월 이내","검찰","범죄사건 처리 기간[명]","명","5846","7368","9580","14160","13700","12152","9091","11631","12646","12161","2241","1659",
"향토예비군설치법","2개월 이내","경찰","범죄사건 처리 기간[명]","명","8504","8659","7356","8513","6782","4303","3606","4421","4656","5216","6365","4012",
"향토예비군설치법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","582","1169","593","1297","1593","920","320","188","176","582","987","955",
"향토예비군설치법","3개월 이내","경찰","범죄사건 처리 기간[명]","명","2370","2805","2540","2827","2789","2259","1544","2046","1756","2195","2752","2106",
"향토예비군설치법","3개월 이내","검찰","범죄사건 처리 기간[명]","명","365","958","264","209","288","259","59","44","277","240","169","210",
"향토예비군설치법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","1075","981","947","1197","1019","875","291","402","349","406","8371","8581",
"향토예비군설치법","6개월 이내","검찰","범죄사건 처리 기간[명]","명","22","12","10","24","45","9","7","2","5","1","14","18",
"향토예비군설치법","6개월 초과","경찰","범죄사건 처리 기간[명]","명","1134","681","471","505","720","701","281","279","307","187","104","60",
"향토예비군설치법","6개월 초과","검찰","범죄사건 처리 기간[명]","명","186","53","41","26","","1","","3","","","","",
"화재로인한재해보상등에관한법률","계","합계","범죄사건 처리 기간[명]","명","","","","","","","","","18","-","4","",
"화재로인한재해보상등에관한법률","계","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","9","","2","",
"화재로인한재해보상등에관한법률","계","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","9","","2","",
"화재로인한재해보상등에관한법률","10일 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","","","1","",
"화재로인한재해보상등에관한법률","10일 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","1","","","",
