"범죄별","발생지별","항목","단위","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년",
"교통방해","양천","범죄 발생지","","","","","","","","","","","","3","5","3","5","10","3","-",
"교통방해","강서","범죄 발생지","","","","","","","","","","","","","","2","1","5","2","1",
"교통방해","구로","범죄 발생지","","","","","","","","","","","","1","3","4","1","-","1","3",
"교통방해","금천","범죄 발생지","","","","","","","","","","","","1","","1","2","2","2","1",
"교통방해","영등포","범죄 발생지","","","","","","","","","","","","9","5","14","26","11","9","11",
"교통방해","동작","범죄 발생지","","","","","","","","","","","","2","2","2","2","3","4","3",
"교통방해","관악","범죄 발생지","","","","","","","","","","","","5","3","5","7","6","11","5",
"교통방해","서초","범죄 발생지","","","","","","","","","","","","6","2","2","5","9","4","6",
"교통방해","강남","범죄 발생지","","","","","","","","","","","","8","5","6","5","7","4","6",
"교통방해","송파","범죄 발생지","","","","","","","","","","","","5","2","-","1","2","2","2",
"교통방해","강동","범죄 발생지","","","","","","","","","","","","2","2","2","4","9","2","4",
"교통방해","중구","범죄 발생지","","","","","","","","","","","","2","2","1","1","-","-","1",
"교통방해","서구","범죄 발생지","","","","","","","","","","","","4","3","2","3","3","3","3",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","","","2","2","5","2","-",
"교통방해","영도","범죄 발생지","","","","","","","","","","","","10","7","5","8","2","1","8",
"교통방해","부산진","범죄 발생지","","","","","","","","","","","","6","1","4","2","8","3","9",
"교통방해","동래","범죄 발생지","","","","","","","","","","","","2","2","2","3","1","1","3",
"교통방해","남구","범죄 발생지","","","","","","","","","","","","6","6","3","1","2","2","1",
"교통방해","북구","범죄 발생지","","","","","","","","","","","","1","2","1","1","-","1","-",
"교통방해","해운대","범죄 발생지","","","","","","","","","","","","7","2","4","1","2","1","6",
"교통방해","사하","범죄 발생지","","","","","","","","","","","","2","7","11","5","3","2","5",
"교통방해","금정","범죄 발생지","","","","","","","","","","","","","1","2","2","2","4","6",
"교통방해","강서","범죄 발생지","","","","","","","","","","","","2","","1","1","5","5","7",
"교통방해","연제","범죄 발생지","","","","","","","","","","","","1","","1","-","2","3","1",
"교통방해","수영","범죄 발생지","","","","","","","","","","","","5","1","2","-","-","1","-",
"교통방해","사상","범죄 발생지","","","","","","","","","","","","","","2","2","-","-","1",
"교통방해","기장군","범죄 발생지","","","","","","","","","","","","1","4","3","4","2","177","4",
"교통방해","중구","범죄 발생지","","","","","","","","","","","","1","1","3","1","1","-","-",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","2","1","2","4","4","9","2",
"교통방해","서구","범죄 발생지","","","","","","","","","","","","","","2","3","2","-","-",
"교통방해","남구","범죄 발생지","","","","","","","","","","","","","","1","2","1","-","2",
"교통방해","북구","범죄 발생지","","","","","","","","","","","","2","1","2","3","6","1","2",
"교통방해","수성","범죄 발생지","","","","","","","","","","","","1","1","4","-","3","1","7",
"교통방해","달서","범죄 발생지","","","","","","","","","","","","2","3","1","2","22","6","2",
"교통방해","달성군","범죄 발생지","","","","","","","","","","","","2","","-","4","3","3","3",
"교통방해","중구","범죄 발생지","","","","","","","","","","","","4","5","5","5","10","14","22",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","","","-","1","-","-","1",
"교통방해","서구","범죄 발생지","","","","","","","","","","","","4","5","1","4","2","2","1",
"교통방해","미추홀","범죄 발생지","","","","","","","","","","","","3","","1","3","2","2","1",
"교통방해","연수","범죄 발생지","","","","","","","","","","","","","","1","1","2","5","3",
"교통방해","남동","범죄 발생지","","","","","","","","","","","","1","2","1","3","5","4","1",
"교통방해","부평","범죄 발생지","","","","","","","","","","","","5","2","-","8","3","4","5",
"교통방해","계양","범죄 발생지","","","","","","","","","","","","","1","-","-","1","3","2",
"교통방해","강화군","범죄 발생지","","","","","","","","","","","","2","7","1","7","10","15","17",
"교통방해","옹진군","범죄 발생지","","","","","","","","","","","","6","9","5","7","6","23","12",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","","","1","2","2","-","1",
"교통방해","서구","범죄 발생지","","","","","","","","","","","","1","3","2","1","1","7","1",
"교통방해","남구","범죄 발생지","","","","","","","","","","","","2","1","1","3","1","1","-",
"교통방해","북구","범죄 발생지","","","","","","","","","","","","","4","4","4","4","4","2",
"교통방해","광산","범죄 발생지","","","","","","","","","","","","2","1","-","3","3","1","2",
"교통방해","중구","범죄 발생지","","","","","","","","","","","","3","1","2","-","2","2","1",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","","1","1","-","-","1","-",
"교통방해","서구","범죄 발생지","","","","","","","","","","","","1","2","3","2","-","-","4",
"교통방해","유성","범죄 발생지","","","","","","","","","","","","","","2","-","1","-","-",
"교통방해","대덕","범죄 발생지","","","","","","","","","","","","","1","-","2","1","48","3",
"교통방해","중구","범죄 발생지","","","","","","","","","","","","","","2","4","6","-","1",
"교통방해","동구","범죄 발생지","","","","","","","","","","","","5","7","1","4","3","7","2",
"교통방해","남구","범죄 발생지","","","","","","","","","","","","3","3","2","4","3","-","2",
"교통방해","북구","범죄 발생지","","","","","","","","","","","","1","","3","7","2","3","3",
"교통방해","울주군","범죄 발생지","","","","","","","","","","","","2","9","6","10","9","10","7",
"공무방해","종로","범죄 발생지","","","","","","","","","","","","88","112","157","254","203","193","152",
"공무방해","중구","범죄 발생지","","","","","","","","","","","","166","108","129","163","232","191","124",
"공무방해","용산","범죄 발생지","","","","","","","","","","","","88","83","85","92","88","91","95",
"공무방해","성동","범죄 발생지","","","","","","","","","","","","48","57","74","88","82","78","47",
"공무방해","광진","범죄 발생지","","","","","","","","","","","","72","95","79","123","158","136","114",
"공무방해","동대문","범죄 발생지","","","","","","","","","","","","117","111","101","147","172","131","109",
"공무방해","중랑","범죄 발생지","","","","","","","","","","","","80","71","73","116","138","153","140",
"공무방해","성북","범죄 발생지","","","","","","","","","","","","121","125","102","121","126","99","82",
"공무방해","강북","범죄 발생지","","","","","","","","","","","","124","119","116","146","135","155","145",
"공무방해","도봉","범죄 발생지","","","","","","","","","","","","58","38","45","75","98","53","39",
"공무방해","노원","범죄 발생지","","","","","","","","","","","","99","74","99","130","115","100","87",
"공무방해","은평","범죄 발생지","","","","","","","","","","","","97","101","112","150","159","184","120",
"공무방해","서대문","범죄 발생지","","","","","","","","","","","","92","112","118","176","169","165","117",
"공무방해","마포","범죄 발생지","","","","","","","","","","","","99","85","108","157","141","141","127",
"공무방해","양천","범죄 발생지","","","","","","","","","","","","93","119","95","114","94","115","88",
"공무방해","강서","범죄 발생지","","","","","","","","","","","","139","132","146","165","188","163","155",
"공무방해","구로","범죄 발생지","","","","","","","","","","","","82","87","95","136","152","148","112",
"공무방해","금천","범죄 발생지","","","","","","","","","","","","41","67","48","93","142","129","107",
"공무방해","영등포","범죄 발생지","","","","","","","","","","","","137","151","125","226","255","286","190",
"공무방해","동작","범죄 발생지","","","","","","","","","","","","82","73","86","101","103","111","85",
"공무방해","관악","범죄 발생지","","","","","","","","","","","","134","146","211","313","311","226","186",
"공무방해","서초","범죄 발생지","","","","","","","","","","","","160","121","94","126","156","158","134",
"공무방해","강남","범죄 발생지","","","","","","","","","","","","161","148","121","195","194","212","190",
