"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"공문서위조·변조","발생건수 대비 검거건수[%]","%","65.4685494223","67.6","65.3","74.1","79.3","78.7","75.9","80.5","79.8","75.7","68.4","59.5",
"공문서위조·변조","검거인원[명]","명","1379","1223","1248","1168","1091","953","898","852","966","842","469","524",
"공문서위조·변조","남자검거인원[명]","명","828","751","809","774","667","602","527","538","604","431","290","321",
"공문서위조·변조","여자검거인원[명]","명","435","380","329","283","321","256","263","231","262","292","111","134",
"공문서위조·변조","불상검거인원[명]","명","116","92","110","111","103","95","108","83","100","119","68","69",
"공문서위조·변조","법인체[개]","개","","-","4","4","4","-","8","4","3","2","4","4",
"공전자기록등위작·변작","발생건수[건]","건","2","3","4","4","9","3","3","10","9","11","9","15",
"공전자기록등위작·변작","검거건수[건]","건","1","1","","1","4","2","4","9","4","10","3","4",
"공전자기록등위작·변작","발생건수 대비 검거건수[%]","%","50","33.3","0","25","44.4","66.7","133.3","90","44.4","90.9","33.3","26.7",
"공전자기록등위작·변작","검거인원[명]","명","4","6","4","7","9","4","9","13","14","12","9","14",
"공전자기록등위작·변작","남자검거인원[명]","명","3","3","2","1","9","3","7","10","7","10","4","10",
"공전자기록등위작·변작","여자검거인원[명]","명","1","2","1","2","","1","2","3","4","1","1","4",
"공전자기록등위작·변작","불상검거인원[명]","명","-","1","1","4","","-","-","-","3","1","4","-",
"공전자기록등위작·변작","법인체[개]","개","","-","","","","-","-","-","-","-","-","-",
"사문서위조·변조","발생건수[건]","건","2789","2566","2641","2619","2551","2137","1891","1825","1671","1659","1401","1425",
"사문서위조·변조","검거건수[건]","건","2072","1838","1859","1853","1854","1638","1468","1428","1324","1283","1006","959",
"사문서위조·변조","발생건수 대비 검거건수[%]","%","74.291860882","71.6","70.4","70.8","72.7","76.6","77.6","78.2","79.2","77.3","71.8","67.3",
"사문서위조·변조","검거인원[명]","명","3975","3921","4132","3930","3632","3216","2734","2859","2750","2561","1848","1719",
"사문서위조·변조","남자검거인원[명]","명","2704","2703","2830","2664","2484","2221","2005","2015","1878","1789","1269","1192",
"사문서위조·변조","여자검거인원[명]","명","1088","1009","990","975","861","773","608","705","687","621","455","472",
"사문서위조·변조","불상검거인원[명]","명","183","209","312","291","287","222","121","139","185","151","124","55",
"사문서위조·변조","법인체[개]","개","","13","13","17","24","31","21","19","20","21","16","12",
"사전자기록등위작·변작","발생건수[건]","건","20","28","23","26","56","80","67","87","97","199","214","241",
"사전자기록등위작·변작","검거건수[건]","건","14","15","9","13","22","24","35","57","52","69","62","67",
"사전자기록등위작·변작","발생건수 대비 검거건수[%]","%","70","53.6","39.1","50","39.3","30","52.2","65.5","53.6","34.7","29","27.8",
"사전자기록등위작·변작","검거인원[명]","명","22","33","38","29","54","83","122","64","123","224","182","172",
"사전자기록등위작·변작","남자검거인원[명]","명","12","21","20","21","27","32","50","43","69","93","58","77",
"사전자기록등위작·변작","여자검거인원[명]","명","7","9","5","3","9","10","44","10","24","20","24","28",
"사전자기록등위작·변작","불상검거인원[명]","명","3","3","13","5","18","41","28","11","30","111","100","67",
"사전자기록등위작·변작","법인체[개]","개","","-","2","1","","-","2","1","-","4","1","1",
"공인등의위조·부정사용및행사","발생건수[건]","건","15","23","24","43","69","94","82","70","78","49","41","52",
"공인등의위조·부정사용및행사","검거건수[건]","건","10","19","22","39","50","84","72","65","66","35","30","40",
"공인등의위조·부정사용및행사","발생건수 대비 검거건수[%]","%","66.6666666667","82.6","91.7","90.7","72.5","89.4","87.8","92.9","84.6","71.4","73.2","76.9",
"공인등의위조·부정사용및행사","검거인원[명]","명","16","25","24","49","76","101","90","73","83","64","48","59",
"공인등의위조·부정사용및행사","남자검거인원[명]","명","13","21","22","43","64","92","81","65","71","46","39","48",
"공인등의위조·부정사용및행사","여자검거인원[명]","명","-","1","1","1","3","1","2","2","1","3","-","3",
"공인등의위조·부정사용및행사","불상검거인원[명]","명","3","3","1","5","9","8","7","6","11","15","9","8",
"공인등의위조·부정사용및행사","법인체[개]","개","","-","","","","-","-","-","-","-","-","-",
"사인등의위조·부정사용및행사","발생건수[건]","건","40","33","30","33","39","57","44","40","26","32","31","23",
"사인등의위조·부정사용및행사","검거건수[건]","건","27","26","29","30","31","45","39","34","21","24","26","20",
"사인등의위조·부정사용및행사","발생건수 대비 검거건수[%]","%","67.5","78.8","96.7","90.9","79.5","78.9","88.6","85","80.8","75","83.9","87",
"사인등의위조·부정사용및행사","검거인원[명]","명","49","43","68","57","50","86","72","51","55","52","42","30",
"사인등의위조·부정사용및행사","남자검거인원[명]","명","40","31","45","38","35","49","46","35","47","33","29","17",
"사인등의위조·부정사용및행사","여자검거인원[명]","명","9","11","21","18","12","21","24","14","8","10","12","13",
"사인등의위조·부정사용및행사","불상검거인원[명]","명","-","1","2","1","3","16","2","2","-","9","1","-",
"사인등의위조·부정사용및행사","법인체[개]","개","","-","","","","4","-","-","-","-","-","-",
"유가증권인지","발생건수[건]","건","316","198","175","160","127","101","97","62","56","34","27","25",
"유가증권인지","검거건수[건]","건","177","127","112","109","85","73","74","39","36","25","13","17",
"유가증권인지","발생건수 대비 검거건수[%]","%","56.0126582278","64.1","64","68.1","66.9","72.3","76.3","62.9","64.3","73.5","48.1","68",
"유가증권인지","검거인원[명]","명","433","330","260","267","197","164","172","117","92","45","41","45",
"유가증권인지","남자검거인원[명]","명","331","269","210","215","156","134","133","88","69","34","24","38",
"유가증권인지","여자검거인원[명]","명","50","40","29","30","20","15","22","16","14","7","6","6",
"유가증권인지","불상검거인원[명]","명","52","21","21","22","21","15","17","13","9","4","11","1",
"유가증권인지","법인체[개]","개","","1","","","","2","-","1","1","-","-","-",
"유가증권위조·변조","발생건수[건]","건","316","198","175","159","127","101","97","62","56","34","27","25",
"유가증권위조·변조","검거건수[건]","건","177","127","112","108","85","73","74","39","36","25","13","17",
"유가증권위조·변조","발생건수 대비 검거건수[%]","%","56.0126582278","64.1","64","67.9","66.9","72.3","76.3","62.9","64.3","73.5","48.1","68",
"유가증권위조·변조","검거인원[명]","명","433","330","260","259","197","164","172","117","92","45","41","45",
"유가증권위조·변조","남자검거인원[명]","명","331","269","210","207","156","134","133","88","69","34","24","38",
"유가증권위조·변조","여자검거인원[명]","명","50","40","29","30","20","15","22","16","14","7","6","6",
"유가증권위조·변조","불상검거인원[명]","명","52","21","21","22","21","15","17","13","9","4","11","1",
"유가증권위조·변조","법인체[개]","개","","1","","","","2","-","1","1","-","-","-",
"우표(인지)등위조·변조","발생건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","검거건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","검거인원[명]","명","-","-","","8","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","남자검거인원[명]","명","-","-","","8","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","법인체[개]","개","","-","","","","-","-","-","-","-","-","-",
"사기","발생건수[건]","건","55121","55482","61120","56294","54304","51830","50352","55371","59355","65739","51661","57910",
"사기","검거건수[건]","건","35856","34474","34072","35366","36354","35676","35166","36569","37792","39361","28534","30104",
"사기","발생건수 대비 검거건수[%]","%","65.0496181129","62.1","55.7","62.8","66.9","68.8","69.8","66","63.7","59.9","55.2","52",
"사기","검거인원[명]","명","77771","77535","84225","78201","74158","69051","63128","72718","76529","78577","49263","48107",
"사기","남자검거인원[명]","명","53859","52495","55733","50268","46510","44874","39714","43294","43592","44014","27972","28827",
"사기","여자검거인원[명]","명","14998","14575","15634","13886","13580","13110","11090","12961","13377","13065","8936","9536",
"사기","불상검거인원[명]","명","8914","10465","12858","14047","14068","11067","12324","16463","19560","21498","12355","9744",
"사기","법인체[개]","개","","112","202","135","189","194","202","228","251","206","122","125",
"사기","발생건수[건]","건","53768","53935","55179","51612","50339","49206","48063","52890","56699","61961","46332","51342",
"사기","검거건수[건]","건","34927","33455","32582","33102","34065","34116","33573","34501","35752","37281","26722","27839",
"사기","발생건수 대비 검거건수[%]","%","64.9587115013","62","59","64.1","67.7","69.3","69.9","65.2","63.1","60.2","57.7","54.2",
"사기","검거인원[명]","명","75206","74628","77718","70903","67184","64517","58799","67117","70866","71441","42397","40855",
"사기","남자검거인원[명]","명","51833","50373","52860","46621","43188","42089","36898","39303","39752","39707","24504","24923",
"사기","여자검거인원[명]","명","14588","14143","14960","12901","12546","12385","10321","11729","12068","11658","7587","8337",
"사기","불상검거인원[명]","명","8785","10112","9898","11381","11450","10043","11580","16085","19046","20076","10306","7595",
"사기","법인체[개]","개","","103","176","119","170","164","176","200","200","190","101","114",
"사기(상습)","발생건수[건]","건","222","191","177","129","185","504","165","158","150","107","72","109",
"사기(상습)","검거건수[건]","건","143","160","144","131","158","290","160","142","155","79","103","74",
"사기(상습)","발생건수 대비 검거건수[%]","%","64.4144144144","83.8","81.4","101.6","85.4","57.5","97","89.9","103.3","73.8","143.1","67.9",
"사기(상습)","검거인원[명]","명","236","202","216","136","210","270","275","87","95","83","43","100",
"사기(상습)","남자검거인원[명]","명","175","170","192","120","184","256","234","68","87","74","38","74",
"사기(상습)","여자검거인원[명]","명","57","31","23","13","24","13","41","12","8","6","4","19",
"사기(상습)","불상검거인원[명]","명","4","1","1","3","2","1","-","7","-","3","1","7",
"사기(상습)","법인체[개]","개","","-","1","","","-","2","-","-","-","-","-",
"준사기","발생건수[건]","건","10","8","6","7","19","18","18","20","26","29","26","30",
"준사기","검거건수[건]","건","5","4","6","5","14","14","18","12","19","26","18","24",
"준사기","발생건수 대비 검거건수[%]","%","50","50","100","71.4","73.7","77.8","100","60","73.1","89.7","69.2","80",
"준사기","검거인원[명]","명","13","10","10","15","32","26","29","39","28","44","31","36",
"준사기","남자검거인원[명]","명","8","2","8","6","22","18","16","27","16","29","24","26",
"준사기","여자검거인원[명]","명","2","4","2","8","6","7","13","10","9","14","6","10",
