evidence_id,year,region,crime_type_original,crime_group_refined,related_groups,occurrence_count,arrest_count,clearance_rate,previous_occurrence,yoy_change_rate,trend_direction,quality_flag,data_warning,evidence_card_text,source_file,display_ready
DATA-002299,1993,범위확인필요,독직가혹행위죄,기타,,4.0,4.0,100.0,1.0,,비교불가,OK,,발생 4건 / 검거 4건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002300,1994,범위확인필요,독직폭행·가혹행위,폭력,폭력,2.0,3.0,150.0,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 2건 / 검거 3건 / 공표 검거율 150.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002301,1996,범위확인필요,독직폭행·가혹행위,폭력,폭력,,1.0,,2.0,,비교불가,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,발생건수 없음 | 공표 검거율 없음,검거 1건,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002302,1997,범위확인필요,독직폭행·가혹행위,폭력,폭력,3.0,3.0,100.0,,,비교불가,OK,,발생 3건 / 검거 3건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002303,1998,범위확인필요,독직폭행·가혹행위,폭력,폭력,1.0,1.0,100.0,3.0,-66.66666666666666,감소,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0% / 전년 대비 -66.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002304,1999,범위확인필요,독직폭행·가혹행위,폭력,폭력,5.0,4.0,80.0,1.0,400.0,증가,OK,,발생 5건 / 검거 4건 / 공표 검거율 80.0% / 전년 대비 +400.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002305,2000,범위확인필요,독직폭행·가혹행위,폭력,폭력,8.0,8.0,100.0,5.0,60.0,증가,OK,,발생 8건 / 검거 8건 / 공표 검거율 100.0% / 전년 대비 +60.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002306,2001,범위확인필요,독직폭행·가혹행위,폭력,폭력,12.0,10.0,83.3,8.0,50.0,증가,OK,,발생 12건 / 검거 10건 / 공표 검거율 83.3% / 전년 대비 +50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002307,2002,범위확인필요,독직폭행·가혹행위,폭력,폭력,4.0,4.0,100.0,12.0,-66.66666666666666,감소,OK,,발생 4건 / 검거 4건 / 공표 검거율 100.0% / 전년 대비 -66.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002308,2003,범위확인필요,독직폭행·가혹행위,폭력,폭력,6.0,6.0,100.0,4.0,50.0,증가,OK,,발생 6건 / 검거 6건 / 공표 검거율 100.0% / 전년 대비 +50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002309,2004,범위확인필요,독직폭행·가혹행위,폭력,폭력,4.0,4.0,100.0,6.0,-33.33333333333333,감소,OK,,발생 4건 / 검거 4건 / 공표 검거율 100.0% / 전년 대비 -33.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002310,2005,범위확인필요,독직폭행·가혹행위,폭력,폭력,14.0,14.0,100.0,4.0,250.0,증가,OK,,발생 14건 / 검거 14건 / 공표 검거율 100.0% / 전년 대비 +250.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002311,2006,범위확인필요,독직폭행·가혹행위,폭력,폭력,8.0,10.0,125.0,14.0,-42.857142857142854,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 8건 / 검거 10건 / 공표 검거율 125.0% / 전년 대비 -42.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002312,2007,범위확인필요,독직폭행·가혹행위,폭력,폭력,15.0,15.0,100.0,8.0,87.5,증가,OK,,발생 15건 / 검거 15건 / 공표 검거율 100.0% / 전년 대비 +87.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002313,2008,범위확인필요,독직폭행·가혹행위,폭력,폭력,18.0,17.0,94.4,15.0,20.0,증가,OK,,발생 18건 / 검거 17건 / 공표 검거율 94.4% / 전년 대비 +20.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002314,2009,범위확인필요,독직폭행·가혹행위,폭력,폭력,23.0,19.0,82.6,18.0,27.77777777777778,증가,OK,,발생 23건 / 검거 19건 / 공표 검거율 82.6% / 전년 대비 +27.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002315,2010,범위확인필요,독직폭행·가혹행위,폭력,폭력,17.0,14.0,82.4,23.0,-26.08695652173913,감소,OK,,발생 17건 / 검거 14건 / 공표 검거율 82.4% / 전년 대비 -26.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002316,2011,범위확인필요,독직폭행·가혹행위,폭력,폭력,20.0,18.0,,17.0,17.647058823529413,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 20건 / 검거 18건 / 전년 대비 +17.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002317,2012,범위확인필요,독직폭행·가혹행위,폭력,폭력,16.0,10.0,,20.0,-20.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 16건 / 검거 10건 / 전년 대비 -20.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002318,2013,범위확인필요,독직폭행·가혹행위,폭력,폭력,24.0,17.0,,16.0,50.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 24건 / 검거 17건 / 전년 대비 +50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002319,2014,범위확인필요,독직폭행·가혹행위,폭력,폭력,22.0,20.0,,24.0,-8.333333333333332,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 22건 / 검거 20건 / 전년 대비 -8.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002320,2015,범위확인필요,독직폭행·가혹행위,폭력,폭력,24.0,16.0,,22.0,9.090909090909092,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 24건 / 검거 16건 / 전년 대비 +9.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002321,2016,범위확인필요,독직폭행·가혹행위,폭력,폭력,39.0,27.0,,24.0,62.5,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 39건 / 검거 27건 / 전년 대비 +62.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002322,2017,범위확인필요,독직폭행·가혹행위,폭력,폭력,30.0,16.0,,39.0,-23.076923076923077,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 30건 / 검거 16건 / 전년 대비 -23.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002323,2018,범위확인필요,독직폭행·가혹행위,폭력,폭력,39.0,18.0,,30.0,30.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 39건 / 검거 18건 / 전년 대비 +30.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002324,2019,범위확인필요,독직폭행·가혹행위,폭력,폭력,41.0,21.0,,39.0,5.128205128205128,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 41건 / 검거 21건 / 전년 대비 +5.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002325,2020,범위확인필요,독직폭행·가혹행위,폭력,폭력,44.0,14.0,,41.0,7.317073170731707,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 44건 / 검거 14건 / 전년 대비 +7.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002326,2021,범위확인필요,독직폭행·가혹행위,폭력,폭력,49.0,17.0,,44.0,11.363636363636363,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 49건 / 검거 17건 / 전년 대비 +11.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002327,2022,범위확인필요,독직폭행·가혹행위,폭력,폭력,87.0,13.0,,49.0,77.55102040816327,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 87건 / 검거 13건 / 전년 대비 +77.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002328,2021,범위확인필요,동물보호법,기타,,148.0,94.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 148건 / 검거 94건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002329,2022,범위확인필요,동물보호법,기타,,148.0,101.0,,148.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 148건 / 검거 101건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002330,2010,범위확인필요,디자인보호법,기타,,60.0,55.0,91.7,,,비교불가,OK,,발생 60건 / 검거 55건 / 공표 검거율 91.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002331,2011,범위확인필요,디자인보호법,기타,,101.0,84.0,,60.0,68.33333333333333,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 101건 / 검거 84건 / 전년 대비 +68.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002332,2012,범위확인필요,디자인보호법,기타,,125.0,98.0,,101.0,23.762376237623762,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 125건 / 검거 98건 / 전년 대비 +23.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002333,2013,범위확인필요,디자인보호법,기타,,97.0,51.0,,125.0,-22.400000000000002,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 97건 / 검거 51건 / 전년 대비 -22.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002334,2014,범위확인필요,디자인보호법,기타,,137.0,93.0,,97.0,41.23711340206185,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 137건 / 검거 93건 / 전년 대비 +41.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002335,2015,범위확인필요,디자인보호법,기타,,77.0,65.0,,137.0,-43.79562043795621,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 77건 / 검거 65건 / 전년 대비 -43.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002336,2016,범위확인필요,디자인보호법,기타,,59.0,44.0,,77.0,-23.376623376623375,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 59건 / 검거 44건 / 전년 대비 -23.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002337,2017,범위확인필요,디자인보호법,기타,,72.0,59.0,,59.0,22.033898305084744,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 72건 / 검거 59건 / 전년 대비 +22.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002338,2018,범위확인필요,디자인보호법,기타,,63.0,49.0,,72.0,-12.5,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 63건 / 검거 49건 / 전년 대비 -12.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002339,2019,범위확인필요,디자인보호법,기타,,64.0,49.0,,63.0,1.5873015873015872,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 64건 / 검거 49건 / 전년 대비 +1.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002340,2020,범위확인필요,디자인보호법,기타,,94.0,84.0,,64.0,46.875,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 94건 / 검거 84건 / 전년 대비 +46.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002341,2021,범위확인필요,디자인보호법,기타,,37.0,26.0,,94.0,-60.63829787234043,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 37건 / 검거 26건 / 전년 대비 -60.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002342,2022,범위확인필요,디자인보호법,기타,,30.0,24.0,,37.0,-18.91891891891892,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 30건 / 검거 24건 / 전년 대비 -18.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002343,2004,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,90.0,116.0,128.9,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 90건 / 검거 116건 / 공표 검거율 128.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002344,2005,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,32.0,50.0,156.3,90.0,-64.44444444444444,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 32건 / 검거 50건 / 공표 검거율 156.3% / 전년 대비 -64.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002345,2006,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,33.0,40.0,121.2,32.0,3.125,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 33건 / 검거 40건 / 공표 검거율 121.2% / 전년 대비 +3.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002346,2007,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,37.0,40.0,108.1,33.0,12.121212121212121,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 37건 / 검거 40건 / 공표 검거율 108.1% / 전년 대비 +12.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002347,2008,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,68.0,70.0,102.9,37.0,83.78378378378379,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 68건 / 검거 70건 / 공표 검거율 102.9% / 전년 대비 +83.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002348,2009,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,248.0,274.0,110.5,68.0,264.70588235294116,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 248건 / 검거 274건 / 공표 검거율 110.5% / 전년 대비 +264.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002349,2010,범위확인필요,마약류 관리에 관한 법률(마약),마약,마약,30.0,40.0,133.3,248.0,-87.90322580645162,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 30건 / 검거 40건 / 공표 검거율 133.3% / 전년 대비 -87.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002350,2004,범위확인필요,마약류관리에 관한법률(대마),마약,마약,114.0,141.0,123.7,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 114건 / 검거 141건 / 공표 검거율 123.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002351,2005,범위확인필요,마약류관리에 관한법률(대마),마약,마약,115.0,141.0,122.6,114.0,0.8771929824561403,유사,CLEARANCE_OVER_100,검거율 100% 초과,발생 115건 / 검거 141건 / 공표 검거율 122.6% / 전년 대비 +0.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002352,2006,범위확인필요,마약류관리에 관한법률(대마),마약,마약,99.0,112.0,113.1,115.0,-13.91304347826087,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 99건 / 검거 112건 / 공표 검거율 113.1% / 전년 대비 -13.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002353,2007,범위확인필요,마약류관리에 관한법률(대마),마약,마약,115.0,152.0,132.2,99.0,16.161616161616163,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 115건 / 검거 152건 / 공표 검거율 132.2% / 전년 대비 +16.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002354,2008,범위확인필요,마약류관리에 관한법률(대마),마약,마약,71.0,95.0,133.8,115.0,-38.26086956521739,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 71건 / 검거 95건 / 공표 검거율 133.8% / 전년 대비 -38.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002355,2009,범위확인필요,마약류관리에 관한법률(대마),마약,마약,207.0,230.0,111.1,71.0,191.54929577464787,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 207건 / 검거 230건 / 공표 검거율 111.1% / 전년 대비 +191.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002356,2010,범위확인필요,마약류관리에 관한법률(대마),마약,마약,210.0,255.0,121.4,207.0,1.4492753623188406,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 210건 / 검거 255건 / 공표 검거율 121.4% / 전년 대비 +1.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002357,2004,범위확인필요,마약류관리에 관한법률(향정),마약,마약,396.0,436.0,110.1,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 396건 / 검거 436건 / 공표 검거율 110.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002358,2005,범위확인필요,마약류관리에 관한법률(향정),마약,마약,379.0,452.0,119.3,396.0,-4.292929292929292,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 379건 / 검거 452건 / 공표 검거율 119.3% / 전년 대비 -4.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002359,2006,범위확인필요,마약류관리에 관한법률(향정),마약,마약,563.0,659.0,117.1,379.0,48.54881266490765,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 563건 / 검거 659건 / 공표 검거율 117.1% / 전년 대비 +48.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002360,2007,범위확인필요,마약류관리에 관한법률(향정),마약,마약,803.0,966.0,120.3,563.0,42.62877442273535,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 803건 / 검거 966건 / 공표 검거율 120.3% / 전년 대비 +42.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002361,2008,범위확인필요,마약류관리에 관한법률(향정),마약,마약,582.0,595.0,102.2,803.0,-27.52179327521793,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 582건 / 검거 595건 / 공표 검거율 102.2% / 전년 대비 -27.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002362,2009,범위확인필요,마약류관리에 관한법률(향정),마약,마약,662.0,662.0,100.0,582.0,13.745704467353953,증가,OK,,발생 662건 / 검거 662건 / 공표 검거율 100.0% / 전년 대비 +13.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002363,2010,범위확인필요,마약류관리에 관한법률(향정),마약,마약,635.0,649.0,102.2,662.0,-4.078549848942599,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 635건 / 검거 649건 / 공표 검거율 102.2% / 전년 대비 -4.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-002364,2011,범위확인필요,마약류관리에관한법률(대마),마약,마약,90.0,110.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 90건 / 검거 110건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002365,2012,범위확인필요,마약류관리에관한법률(대마),마약,마약,75.0,106.0,,90.0,-16.666666666666664,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 75건 / 검거 106건 / 전년 대비 -16.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002366,2013,범위확인필요,마약류관리에관한법률(대마),마약,마약,123.0,130.0,,75.0,64.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 123건 / 검거 130건 / 전년 대비 +64.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002367,2014,범위확인필요,마약류관리에관한법률(대마),마약,마약,162.0,151.0,,123.0,31.70731707317073,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 162건 / 검거 151건 / 전년 대비 +31.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002368,2015,범위확인필요,마약류관리에관한법률(대마),마약,마약,262.0,218.0,,162.0,61.72839506172839,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 262건 / 검거 218건 / 전년 대비 +61.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002369,2016,범위확인필요,마약류관리에관한법률(대마),마약,마약,218.0,196.0,,262.0,-16.793893129770993,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 218건 / 검거 196건 / 전년 대비 -16.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002370,2017,범위확인필요,마약류관리에관한법률(대마),마약,마약,272.0,196.0,,218.0,24.770642201834864,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 272건 / 검거 196건 / 전년 대비 +24.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002371,2018,범위확인필요,마약류관리에관한법률(대마),마약,마약,205.0,193.0,,272.0,-24.63235294117647,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 205건 / 검거 193건 / 전년 대비 -24.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-002372,2019,범위확인필요,마약류관리에관한법률(대마),마약,마약,423.0,287.0,,205.0,106.34146341463415,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 423건 / 검거 287건 / 전년 대비 +106.3%,132_DT_13204_2011_N213_20260915163035.csv,True
